v_mrf,4.47
10,SMPC522A1DC0040_SE-PGA454_20171012_082108.dat
category,startRow,nRows,type
environmentMetaData,13,2,emd
fileMetaData,15,2,fmd
systemMetaData,17,2,smd
vehicleInformationMetaData,19,2,vimd
visionMetaData,21,2,vmd
Pedestrian,23,219,Pedestrian
TwoWheeler,242,925,TwoWheeler
Unclassified3DMarking,1167,2721,Unclassified3DMarking
Vehicle,3888,2474,Vehicle
countryCode,gpsCoordinates,recordingLocation,recordingTime,ambientTemperature,countryStateCode,timeOfDayAuto,season,rightHandedTraffic
SE,,,2017-10-12T08:21:08.000Z,,,,,
sourceFile,backupLocation,damagedFiles,numberOfFrames,streamNames,labelSelectable,comments,purpose,oldPurpose,dataSet,TSAdataSet,LDdataset,LSRdataset,ODdataset,TLRdataset,splitStartSequenceName,unreadableFiles,relatedIssueNumber,tripId,pexVersion,naviReconstructed,LDdatabaseUseCase,ODdatabaseUseCase,HBAdatabaseUseCase,TSAdatabaseUseCase,sentStatusHella,sentDateHella,sentStatusVisage,sentDateVisage,distanceToTarget,egoSpeed,team,sequence
,,,,,,,,,KPI,,,,,,,,,,,,,,,,,,,,,,,
additionalSensors,leftCameraSensorType,rightCameraSensorType,savingMode,cameraID,cameraSensorTemperatureMin,cameraSensorTemperatureMean,cameraSensorTemperatureMax,softwareVersion,hardwareVersion,pitchAngleMin,pitchAngleMax,rollAngleMin,rollAngleMax,diskID,navigationSystem,cameraType,driverName,currentHorizon,calibratedHorizon,cameraAssembly,systemRelease,gpsType,navigationSystemVersion,bobFirmwareVersion,bobHardwareVersion,collectionComputerId,collectionToolVersion,dgpsAvailable,externalGpsAvailable,lidarAvailable,naviAvailable,radarAvailable,DGPSmodel
,,RGB,,SMPC522A1DC0040,,,,SMPC5_R0C_RC12(170961),,,,,,,,,stefan.halldin,,,,,,,,,,4.0.0,,,,,,
horizontalDrivenCurvatureMaxLeft,horizontalDrivenCurvatureMaxRight,horizontalDrivenCurvatureRadius,verticalDrivenCurvatureMin,sCurvature,verticalDrivenCurvatureMax,wipers,windshieldWasher,minVelocity,maxVelocity,meanVelocity,minYawRate,maxYawRate,meanYawRate,minAcceleration,maxAcceleration,meanAcceleration,vehicle,drivenDistance,highBeamOn,longitudinalAccelerationAverage,longitudinalAccelerationMin,longitudinalAccelerationMax,lateralAccelerationAverage,lateralAccelerationMin,lateralAccelerationMax,egoVehicleBeamType,egoVehicleWindshieldType,meanPitchRate,meanRollRate,vin,vehicleHeadlightID,vehicleHeadlinghtsType,vehicleWindshieldType,windshieldExtras,vehiclePlatform
,,,,,,,false,0,5.90000009536743,0.331097557959033,,,,,,,SE-PGA454,0.00276332684104698,false,,,,,,,,clear,,,,,,,,
roadUser,sky,timeOfDay,roadMaterial,roadCharacteristics,roadType,roadCover,surfaceQuality,castShadows,objects,glare,exposure,spray,precipitation,detailedPrecipitation,blockage,sight,sightValue,diffusion,destinationSet,interestingLane,interestingSign,roadCharacteristicsAutomatic,specialEvent,streetGlare,useCase,tailgatingVehicle,sunDirection,roadCategorySignType,streetLighting,bottsDots,egoVehicleWindshieldType,cameraPositionVertical,cameraPositionHorizontal,smoke,LSRroadType,trafficDensity
,partlyCloudy,day,,,city,,,,,,,,none,none,none,full,,,,,,,,,,,,,false,false,,,,,,
frameNumber,streamName,refId,objectType,height,direction,movement,occlusion,headOccluded,feetOccluded,overlapped,unsharp,strangePose,crossing,accessory,topLeftX,topLeftY,topRightX,topRightY,bottomRightX,bottomRightY,bottomLeftX,bottomLeftY,box3DGroundLength,box3DGroundWidth,box3DGroundCenterX,box3DGroundCenterXSigma,box3DGroundCenterY,box3DGroundCenterYSigma,box3DClosestPointX,box3DClosestPointY,box3DOrientationAngle,box3DOrientationAngleSigma,box3DHeight,box3DRelVelocityX,box3DRelVelocityXSigma,box3DRelVelocityY,box3DRelVelocityYSigma,box3DDataSource,box3DLidarInterpolationAge,box3DClassificationQuality,lidarDistanceX,lidarDistanceY,lidarVelocityX,lidarVelocityY,isInvalid,isStatic,ObjectId,Ibeo2MarkingsVersion,IdcOdExtractorVersion,clusterID,faceVisible,leftBorderVisibility,rightBorderVisibility
101,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.280872994656,0.0533585531481992,-16.2900063929201,0.0639349354908591,-1,-1,1.44862944257664,0.0642876188372362,0.1,-0.39342073534554,0.186287644945997,1.52760422246787,0.199938896788172,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
101,RggbLogarithmicMasterWindowA,28541,1.05526494979858,0.526930570602417,75.5604780069815,9.94987392425537,14.1076494940696,9.94987392425537,78.0853805541992,13.6883735656738,0.326715530701513,0.122173048555851,0.1,-0.0113840256423563,9.94987392425537,0.082612139525705,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28541,unknowBig
101,RggbLogarithmicMasterWindowA,28543,0.741778194904327,0.433953732252121,39.2209377299553,0.0445945408851083,12.1368760543061,0.0703890667553154,-1,-1,2.68543702543775,0.0651046257367117,0.1,-0.156632943961976,0.176497181569709,-1.50942276759708,0.206838036028988,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28543,unknowSmall
101,RggbLogarithmicMasterWindowA,28546,0.741778194904327,0.433953732252121,39.2209377299553,0.0445945408851083,12.1368760543061,0.0703890667553154,-1,-1,2.68543702543775,0.0651046257367117,0.1,-0.156632943961976,0.176497181569709,-1.50942276759708,0.206838036028988,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28546,unknowSmall
101,RggbLogarithmicMasterWindowA,28548,1.05526494979858,0.526930570602417,75.5604780069815,9.94987392425537,14.1076494940696,9.94987392425537,78.0853805541992,13.6883735656738,0.326715530701513,0.122173048555851,0.1,-0.0113840256423563,9.94987392425537,0.082612139525705,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28548,unknowBig
102,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,26.9866883950099,0.0312509290452579,-6.52370660040498,0.0369345174374314,-1,-1,1.44164378976718,0.0143676973289072,0.1,0.418668856583617,0.057197370926395,3.19743642398981,0.269226024857978,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
102,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.6488154636215,0.0282999798152545,-12.1350236329595,0.0498346628444065,-1,-1,1.78109873249622,0.015671767568802,0.1,-0.510512781794136,0.0707769884255388,2.49269742297583,0.285358276125407,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
102,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.2629097940826,0.0531573876381347,-16.2198627963755,0.0640663782849149,-1,-1,1.44860651272807,0.0641169123437615,0.1,-0.396019947503213,0.186259183762449,1.55947812044078,0.200067806504926,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
102,RggbLogarithmicMasterWindowA,28546,0.741778194904327,0.433953732252121,39.2137777255205,0.044513029932789,12.0685516101241,0.070400218508107,-1,-1,2.68688271631654,0.065170072795214,0.1,-0.162183987745553,0.175972868876409,-1.51488499540968,0.206810789641221,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28546,unknowSmall
102,RggbLogarithmicMasterWindowA,28548,1.07990162961861,0.471876478867999,75.5609360838528,9.94987392425537,14.107740342867,9.94987392425537,78.0857092838633,13.6884757530201,0.377687529259945,0.122173048555851,0.1,-0.0170081264093231,9.94987392425537,0.0993712561298062,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28548,unknowBig
102,RggbLogarithmicMasterWindowA,28550,0.741778194904327,0.433953732252121,39.2137777255205,0.044513029932789,12.0685516101241,0.070400218508107,-1,-1,2.68688271631654,0.065170072795214,0.1,-0.162183987745553,0.175972868876409,-1.51488499540968,0.206810789641221,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28550,unknowSmall
102,RggbLogarithmicMasterWindowA,28552,1.07990162961861,0.471876478867999,75.5609360838528,9.94987392425537,14.107740342867,9.94987392425537,78.0857092838633,13.6884757530201,0.377687529259945,0.122173048555851,0.1,-0.0170081264093231,9.94987392425537,0.0993712561298062,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28552,unknowBig
103,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.0055419025348,0.0313653088009504,-6.37830490155416,0.0376558559078475,-1,-1,1.4415846772046,0.0143624162453879,0.1,0.417555716127356,0.0571551331575366,3.18848591627118,0.269757938642818,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
103,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.625847510098,0.0283603960248141,-12.0213459100031,0.0502754795222685,-1,-1,1.77560331861335,0.0156802197002044,0.1,-0.509185905674167,0.0698241608533787,2.55469200559874,0.284543557386767,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
103,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.2448262833704,0.0529473116890824,-16.1482641384496,0.0642238508252449,-1,-1,1.44864894817727,0.0639495988357698,0.1,-0.399957134894559,0.186245717029932,1.59007309047366,0.20015615539599,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
103,RggbLogarithmicMasterWindowA,28550,0.741778194904327,0.433953732252121,39.2063879598671,0.0444027620944905,11.9999649811478,0.070412619567245,-1,-1,2.68830522983922,0.0652371215035311,0.1,-0.165794258992904,0.175625414553572,-1.52406616029411,0.206785631535164,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28550,unknowSmall
103,RggbLogarithmicMasterWindowA,28552,1.0987206697464,0.429822713136673,75.5612426844545,9.94987392425537,14.1080373273474,9.94987392425537,78.0859603881836,13.6885538101196,0.416626033398347,0.122173048555851,0.1,-0.0098607957973029,9.94987392425537,0.0660170466070453,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28552,unknowBig
103,RggbLogarithmicMasterWindowA,28554,0.741778194904327,0.433953732252121,39.2063879598671,0.0444027620944905,11.9999649811478,0.070412619567245,-1,-1,2.68830522983922,0.0652371215035311,0.1,-0.165794258992904,0.175625414553572,-1.52406616029411,0.206785631535164,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28554,unknowSmall
103,RggbLogarithmicMasterWindowA,28555,1.0987206697464,0.429822713136673,75.5612426844545,9.94987392425537,14.1080373273474,9.94987392425537,78.0859603881836,13.6885538101196,0.416626033398347,0.122173048555851,0.1,-0.0098607957973029,9.94987392425537,0.0660170466070453,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28555,unknowBig
104,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.0243083205964,0.0314959788040409,-6.23333263981415,0.0386584124670265,-1,-1,1.4416517961143,0.014355923236604,0.1,0.418181117392582,0.0571058448313258,3.1941609962059,0.269052329566691,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
104,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.6030258233223,0.0283558492046108,-11.9048702782108,0.050370175178405,-1,-1,1.76963682573516,0.0156778653639586,0.1,-0.500434132748709,0.0687143924281536,2.59702203327261,0.284329159963145,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
104,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.2265755260615,0.052734470830684,-16.0752966720045,0.0644045628036586,-1,-1,1.44869944052176,0.063784224366741,0.1,-0.401841651874975,0.18623090309455,1.62364170671358,0.200179503719747,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
104,RggbLogarithmicMasterWindowA,28554,0.741778194904327,0.433953732252121,39.1988284737914,0.0442541289709873,11.9310174330131,0.070425230260756,-1,-1,2.68971659712025,0.0653051681217405,0.1,-0.171009891464577,0.175486750158292,-1.52614730669485,0.206766311834742,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28554,unknowSmall
104,RggbLogarithmicMasterWindowA,28555,1.12066450626635,0.367598192959264,75.5622804327473,9.94987392425537,14.1076093099814,9.94987392425537,78.087011171467,13.6886573728952,0.472685516671797,0.122173048555851,0.1,-0.00882873483649894,9.94987392425537,0.0729724085719588,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28555,unknowBig
104,RggbLogarithmicMasterWindowA,28557,0.741778194904327,0.433953732252121,39.1988284737914,0.0442541289709873,11.9310174330131,0.070425230260756,-1,-1,2.68971659712025,0.0653051681217405,0.1,-0.171009891464577,0.175486750158292,-1.52614730669485,0.206766311834742,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28557,unknowSmall
104,RggbLogarithmicMasterWindowA,28559,1.12066450626635,0.367598192959264,75.5622804327473,9.94987392425537,14.1076093099814,9.94987392425537,78.087011171467,13.6886573728952,0.472685516671797,0.122173048555851,0.1,-0.00882873483649894,9.94987392425537,0.0729724085719588,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28559,unknowBig
105,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.0433529020714,0.0316311176977762,-6.08798373742183,0.0397870593095893,-1,-1,1.44183959493975,0.0143471410920858,0.1,0.418230630063203,0.0569554447976075,3.1985934292049,0.267467217786611,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
105,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.5811877506382,0.0282869059060874,-11.7862826414848,0.0501647990067211,-1,-1,1.76321731957503,0.015664812241213,0.1,-0.485050767637757,0.06736119326054,2.61394729782702,0.284406188738244,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
105,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.2082688204428,0.0525228991815861,-16.0008319133501,0.0646009015621214,-1,-1,1.448699208729,0.0636216583277821,0.1,-0.402037774215036,0.186248930238917,1.6574613567515,0.200158212143523,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
105,RggbLogarithmicMasterWindowA,28557,0.741778194904327,0.433953732252121,39.1910514013801,0.0440699965636465,11.8619627672364,0.0704365420826646,-1,-1,2.69120560129394,0.0653756493218588,0.1,-0.176183024555944,0.17550415487163,-1.52862816749438,0.206748382151723,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28557,unknowSmall
105,RggbLogarithmicMasterWindowA,28559,1.12357568740845,0.35934317111969,75.5612438557519,9.94987392425537,14.1140754452832,9.94987392425537,78.0871505737305,13.6886711120605,0.480205761191762,0.122173048555851,0.1,-0.0282303333554849,9.94987392425537,0.15292133252787,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28559,unknowBig
105,RggbLogarithmicMasterWindowA,28561,0.741778194904327,0.433953732252121,39.1910514013801,0.0440699965636465,11.8619627672364,0.0704365420826646,-1,-1,2.69120560129394,0.0653756493218588,0.1,-0.176183024555944,0.17550415487163,-1.52862816749438,0.206748382151723,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28561,unknowSmall
105,RggbLogarithmicMasterWindowA,28562,1.12357568740845,0.35934317111969,75.5612438557519,9.94987392425537,14.1140754452832,9.94987392425537,78.0871505737305,13.6886711120605,0.480205761191762,0.122173048555851,0.1,-0.0282303333554849,9.94987392425537,0.15292133252787,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28562,unknowBig
106,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.0622420549881,0.0317617545768755,-5.94246369216721,0.0407490561599791,-1,-1,1.44214001304359,0.0143357899544879,0.1,0.41709717997158,0.056827210023354,3.19927778855712,0.266249626538141,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
106,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.5606720887666,0.028153488979604,-11.6668169734151,0.0495952922045819,-1,-1,1.75636315616931,0.0156424497844927,0.1,-0.464760256303786,0.0658541901635164,2.60081467812038,0.285620784874246,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
106,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.1899852927273,0.0523163787218223,-15.9248626423456,0.0648021379449326,-1,-1,1.4487023016362,0.0634620040463604,0.1,-0.402177747618963,0.186337120242843,1.68806465682721,0.200124698963468,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
106,RggbLogarithmicMasterWindowA,28564,0.741778194904327,0.433953732252121,39.1830420499799,0.0438618321826254,11.7927904028466,0.0704449773272281,-1,-1,2.69271020804686,0.0654471317480231,0.1,-0.179510964462901,0.175616953142922,-1.53637012066631,0.206732614253504,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28564,unknowSmall
106,RggbLogarithmicMasterWindowA,28567,1.13932752609253,0.307043969631195,75.5629586068271,9.94987392425537,14.1081573745476,9.94987392425537,78.087516784668,13.6888084411621,0.526109178322053,0.122173048555851,0.1,-0.0269871633590083,9.94987392425537,0.156442239079385,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28567,unknowBig
106,RggbLogarithmicMasterWindowA,28569,0.741778194904327,0.433953732252121,39.1830420499799,0.0438618321826254,11.7927904028466,0.0704449773272281,-1,-1,2.69271020804686,0.0654471317480231,0.1,-0.179510964462901,0.175616953142922,-1.53637012066631,0.206732614253504,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28569,unknowSmall
106,RggbLogarithmicMasterWindowA,28570,1.13932752609253,0.307043969631195,75.5629586068271,9.94987392425537,14.1081573745476,9.94987392425537,78.087516784668,13.6888084411621,0.526109178322053,0.122173048555851,0.1,-0.0269871633590083,9.94987392425537,0.156442239079385,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28570,unknowBig
107,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.08104921426,0.0318732664255751,-5.79684721209917,0.0412718579011997,-1,-1,1.44254835342584,0.0143206010768133,0.1,0.416583328081905,0.0567710960782651,3.20506748205708,0.26619071729611,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
107,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.5418347572865,0.0279599816761816,-11.5476948835652,0.0486217782667592,-1,-1,1.74906834408475,0.0156119974254663,0.1,-0.437808091961047,0.0641979515927636,2.56728859716086,0.287958797431541,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
107,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.171791215369,0.0521229581698092,-15.8473995141448,0.064998994872623,-1,-1,1.44870663154493,0.0633051589350435,0.1,-0.398062044257503,0.186522941213909,1.7218458549961,0.200093703095112,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
107,RggbLogarithmicMasterWindowA,28569,0.741778194904327,0.433953732252121,39.174840783414,0.0436493712383716,11.7234129397753,0.0704479920701462,-1,-1,2.69415588092821,0.0655202009520144,0.1,-0.184153101612414,0.175719608793689,-1.53635388029942,0.206728382631993,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28569,unknowSmall
107,RggbLogarithmicMasterWindowA,28570,1.14738178465124,0.283781414017422,75.5579209294613,9.94987392425537,14.1154105127737,9.94987392425537,78.087580473239,13.6888323243762,0.572904640279364,0.122173048555851,0.1,-0.00999999977648258,9.94987392425537,0.0740372919905355,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28570,unknowBig
107,RggbLogarithmicMasterWindowA,28572,0.741778194904327,0.433953732252121,39.174840783414,0.0436493712383716,11.7234129397753,0.0704479920701462,-1,-1,2.69415588092821,0.0655202009520144,0.1,-0.184153101612414,0.175719608793689,-1.53635388029942,0.206728382631993,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28572,unknowSmall
107,RggbLogarithmicMasterWindowA,28575,1.14738178465124,0.283781414017422,75.5579209294613,9.94987392425537,14.1154105127737,9.94987392425537,78.087580473239,13.6888323243762,0.572904640279364,0.122173048555851,0.1,-0.00999999977648258,9.94987392425537,0.0740372919905355,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28575,unknowBig
108,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.0993956635828,0.0319734296714516,-5.65114399999131,0.0413058210780685,-1,-1,1.44305085368918,0.0143020272248745,0.1,0.417315383756413,0.0570375901802544,3.22716802741951,0.267044482293755,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
108,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.5254506135702,0.0277452456308558,-11.4300767741712,0.0474594331032248,-1,-1,1.74136246533479,0.0155766609244302,0.1,-0.410257725419965,0.0621625443615503,2.50952247806145,0.289583496079608,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
108,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.1538138507195,0.0519603975654889,-15.7684785523851,0.0651847484954439,-1,-1,1.44871462924468,0.0631506219616223,0.1,-0.394099869521171,0.186788173855316,1.74684448513783,0.200065246850687,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
108,RggbLogarithmicMasterWindowA,28572,0.741778194904327,0.433953732252121,39.1665089778291,0.0434500751391422,11.653892156133,0.0704451130954589,-1,-1,2.69563507038651,0.065584911305143,0.1,-0.18464452815168,0.175757090458461,-1.54550899789684,0.206734682854178,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28572,unknowSmall
108,RggbLogarithmicMasterWindowA,28575,1.1798506975174,0.190003708004951,75.5394842639734,9.94987392425537,14.1341604209097,9.94987392425537,78.0878372192383,13.688928604126,0.761416296368534,0.122173048555851,0.1,-0.00999999977648258,9.94987392425537,0.061718675222339,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28575,unknowBig
108,RggbLogarithmicMasterWindowA,28577,0.741778194904327,0.433953732252121,39.1665089778291,0.0434500751391422,11.653892156133,0.0704451130954589,-1,-1,2.69563507038651,0.065584911305143,0.1,-0.18464452815168,0.175757090458461,-1.54550899789684,0.206734682854178,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28577,unknowSmall
108,RggbLogarithmicMasterWindowA,28578,1.1798506975174,0.190003708004951,75.5394842639734,9.94987392425537,14.1341604209097,9.94987392425537,78.0878372192383,13.688928604126,0.761416296368534,0.122173048555851,0.1,-0.00999999977648258,9.94987392425537,0.061718675222339,9.94987392425537,ibeoLUX,0,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28578,unknowBig
109,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.1179305403873,0.0320606861848677,-5.50440675516973,0.040920876393308,-1,-1,1.44362824018625,0.014279370776994,0.1,0.420739716905663,0.0575816891472479,3.27250271542422,0.268184671660195,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
109,RggbLogarithmicMasterWindowA,28472,1.45779728889465,0.463395178318024,27.5114305377349,0.0275544100670761,-11.3149658276183,0.0464646526404232,-1,-1,1.73328613005202,0.0155388287671668,0.1,-0.381341258349898,0.0597098656993357,2.44202480514274,0.289496380597892,ibeoLUX,0,69,,,,,,true,2712,V.1.1.0.1,V.1.0.1,,,,,,,,,28472,unknowBig
109,RggbLogarithmicMasterWindowA,28473,0.907297134399414,0.477681517601013,29.1360861851218,0.0518477849784445,-15.6885125311346,0.0653546772937957,-1,-1,1.44876444339752,0.0629986676850606,0.1,-0.386570557544792,0.187021203542668,1.76987339108368,0.20000924683008,ibeoLUX,0,54,,,,,,true,2710,V.1.1.0.1,V.1.0.1,,,,,,,,,28473,unknowBig
109,RggbLogarithmicMasterWindowA,28577,0.741778194904327,0.433953732252121,39.1581686931738,0.0432731600577147,11.5839006711073,0.0704358704413239,-1,-1,2.69707739771693,0.0656456389060161,0.1,-0.18547961186556,0.175751497408383,-1.55431387370749,0.206760207612328,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28577,unknowSmall
109,RggbLogarithmicMasterWindowA,28578,1.18138374822566,0.18447712023481,75.5426393514368,9.94987392425537,14.1304549826107,9.94987392425537,78.0865238408644,13.6885306700813,0.761401604981817,0.122173048555851,0.1,-0.00486127958615726,9.94987392425537,0.0337515164989328,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28578,unknowBig
109,RggbLogarithmicMasterWindowA,28580,0.741778194904327,0.433953732252121,39.1581686931738,0.0432731600577147,11.5839006711073,0.0704358704413239,-1,-1,2.69707739771693,0.0656456389060161,0.1,-0.18547961186556,0.175751497408383,-1.55431387370749,0.206760207612328,ibeoLUX,0,46,,,,,,true,4252,V.1.1.0.1,V.1.0.1,,,,,,,,,28580,unknowSmall
109,RggbLogarithmicMasterWindowA,28582,1.18138374822566,0.18447712023481,75.5426393514368,9.94987392425537,14.1304549826107,9.94987392425537,78.0865238408644,13.6885306700813,0.761401604981817,0.122173048555851,0.1,-0.00486127958615726,9.94987392425537,0.0337515164989328,9.94987392425537,ibeoLUX,1,35,,,,,,false,129,V.1.1.0.1,V.1.0.1,,,,,,,,,28582,unknowBig
110,RggbLogarithmicMasterWindowA,28470,1.47290301322937,0.470517337322235,27.1369721269925,0.0321266806079874,-5.35555294492545,0.0402258192832173,-1,-1,1.4442740968954,0.0142527648523248,0.1,0.425617796614364,0.0582270421710891,3.329807601906,0.269883909367864,ibeoLUX,0,70,,,,,,true,2709,V.1.1.0.1,V.1.0.1,,,,,,,,,28470,unknowBig
